,date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
1333,2017-09-20,6520.0,6565.0,313850,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1332,2017-09-21,6407.5,6453.0,311250,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1331,2017-09-22,6405.0,6450.0,309050,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1330,2017-09-25,6416.0,6460.0,305250,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1329,2017-09-26,6423.0,6480.0,305150,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1328,2017-09-27,6426.0,6475.0,301950,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1327,2017-09-28,6405.0,6452.0,298425,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1326,2017-09-29,6485.0,6531.0,297250,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1325,2017-10-02,6455.0,6504.0,295500,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1324,2017-10-03,6447.0,6504.0,302050,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1323,2017-10-04,6453.0,6505.0,298525,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1322,2017-10-05,6511.0,6554.0,296075,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1321,2017-10-06,6639.0,6690.0,293450,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1320,2017-10-09,6607.0,6660.0,291000,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1319,2017-10-10,6641.0,6695.0,289875,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1318,2017-10-11,6685.0,6740.0,286925,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1317,2017-10-12,6813.0,6852.0,285900,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1316,2017-10-13,6858.0,6886.5,283800,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1315,2017-10-16,7063.0,7082.0,285025,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1314,2017-10-17,7046.0,7065.0,291325,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1313,2017-10-18,6971.5,7012.0,292225,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1312,2017-10-19,6920.0,6965.0,291250,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1311,2017-10-20,7008.5,7035.0,287625,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1310,2017-10-23,6959.0,6990.0,283450,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1309,2017-10-24,7073.5,7096.0,281550,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1308,2017-10-25,6970.5,6991.0,279400,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1307,2017-10-26,6965.0,6990.5,275575,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1306,2017-10-27,6831.5,6851.0,272625,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1305,2017-10-30,6823.0,6850.0,273625,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1304,2017-10-31,6802.0,6831.0,274625,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1303,2017-11-01,6918.0,6936.5,273675,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1302,2017-11-02,6855.0,6883.0,273850,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1301,2017-11-03,6914.5,6945.0,270400,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1300,2017-11-06,6902.5,6937.5,268450,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1299,2017-11-07,6863.0,6900.0,267650,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1298,2017-11-08,6812.0,6838.0,263425,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1297,2017-11-09,6777.0,6801.5,259725,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1296,2017-11-10,6797.0,6834.5,260150,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1295,2017-11-13,6768.0,6802.0,258275,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1294,2017-11-14,6822.5,6863.0,258800,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1293,2017-11-15,6715.5,6752.0,255450,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1292,2017-11-16,6764.0,6798.0,251550,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1291,2017-11-17,6728.5,6770.0,247700,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1290,2017-11-20,6752.0,6785.0,241400,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1289,2017-11-21,6828.0,6861.0,234375,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1288,2017-11-22,6872.5,6910.5,226275,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1287,2017-11-23,6895.5,6928.0,219075,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1286,2017-11-24,6967.5,7000.0,213600,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1285,2017-11-27,6892.0,6920.0,204200,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1284,2017-11-28,6800.0,6827.0,196675,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1283,2017-11-29,6756.5,6780.5,191725,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1282,2017-11-30,6761.0,6793.0,188525,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1281,2017-12-01,6734.0,6770.0,183525,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1280,2017-12-04,6807.0,6835.0,182425,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1279,2017-12-05,6645.0,6675.5,192550,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1278,2017-12-06,6539.0,6572.0,193675,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1277,2017-12-07,6530.5,6566.0,193975,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1276,2017-12-08,6538.5,6575.0,195150,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1275,2017-12-11,6547.5,6588.0,194600,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1274,2017-12-12,6614.0,6653.0,193475,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1273,2017-12-13,6685.0,6727.0,191600,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1272,2017-12-14,6723.0,6760.5,191550,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1271,2017-12-15,6735.5,6777.0,195200,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1270,2017-12-18,6844.0,6879.0,196725,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1269,2017-12-19,6845.0,6883.0,201725,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1268,2017-12-20,6925.0,6975.0,201150,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1267,2017-12-21,6977.0,7020.0,201650,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1266,2017-12-22,7019.0,7060.0,201600,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1265,2017-12-27,7140.0,7182.0,202100,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1264,2017-12-28,7216.0,7251.5,202850,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1263,2017-12-29,7157.0,7192.0,201725,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
1766,2018-01-02,7181.0,7228.0,200650,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1765,2018-01-03,7115.5,7160.0,200225,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1764,2018-01-04,7202.5,7251.0,200150,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1763,2018-01-05,7097.0,7142.0,203850,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1762,2018-01-08,7084.5,7127.0,203850,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1761,2018-01-09,7092.0,7137.0,203675,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1760,2018-01-10,7140.5,7185.0,203750,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1759,2018-01-11,7123.0,7162.0,201650,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1758,2018-01-12,7070.5,7111.0,204125,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1757,2018-01-15,7180.0,7218.0,202850,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1756,2018-01-16,7023.0,7064.0,204650,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1755,2018-01-17,7047.0,7079.0,204675,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1754,2018-01-18,7047.0,7093.0,205475,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1753,2018-01-19,7079.0,7120.0,211650,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1752,2018-01-22,7049.0,7090.0,211775,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1751,2018-01-23,6905.0,6949.0,248075,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1750,2018-01-24,6943.0,6987.0,276675,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1749,2018-01-25,7112.0,7148.0,299600,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1748,2018-01-26,7063.5,7110.0,309125,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1747,2018-01-29,7062.0,7107.0,308650,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1746,2018-01-30,7049.0,7093.0,306950,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
1745,2018-01-31,7100.5,7140.0,305575,9848.95,62769.66,24.48,3769.0,920.0,5830.0,1590.0,751.0,2440.0,751.0,854.0,1220.0,10779.0,3572.0,1028.0,1942.0,88.0,170.0,26.0,48.0,20.0,50.0,83.0,61.0,19.0,18125.0,17409.0
